Institution_Symbol	Item_Holding_Location	Item_Permanent_Shelving_Location	Item_Temporary_Shelving_Location	Item_Type	Item_Call_Number	Item_Enumeration_and_Chronology	Author_Name	Title	LHR_Item_Materials_Specified	Material_Format	OCLC_Number	Title_ISBN	Publication_Date	Item_Barcode	LHR_Item_Cost	LHR_Item_Nonpublic_Note	LHR_Item_Public_Note	Item_Status_Current_Status	Item_Due_Date	Item_Issued_Count	Issued_Count_YTD	Item_Soft_Issued_Count	Item_Soft_Issued_Count_YTD	Item_Last_Issued_Date	Item_Last_Inventoried_Date	Item_Deleted_Date	LHR_Date_Entered_on_File	LHR_Item_Acquired_Date	Language_Code	LHR_Item_Call_Number_Normalized
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hamington, Maurice	Care ethics and poetry		otr	0			PLEB-1249				ON_LOAN	2026-07-23	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Domingues, Petrônio	Uma história não contada : negro, racismo e branqueamento em São Paulo no pós-abolição		otr	0			PLEB-1252				AVAILABLE		1	1	0	0	2026-03-05					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Barcia, María	Oficios de mujer : parteras, nodrizas y "amigas" : servicios públicos en espacios privados (siglo XVII-siglo XIX)   María del Carmen Barcia Zequeira.		otr	0			PLEB-1269				AVAILABLE		1	1	0	0	2026-03-30					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Levins Morales, Aurora	Medicine stories : essays for radicals		otr	0			PLEB-1283				AVAILABLE		1	1	0	0	2026-04-03					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Nanteuil, Luc	Jacques-Louis David		otr	0			PLEB-1288				ON_LOAN	2026-08-12	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Mojola, Sanyu	Death by Design Producing Racial Health Inequality in the Shadow of the Capitol.		otr	0			PLEB-1289				AVAILABLE		1	1	0	0	2026-04-10					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Paley, Dawn	Drug war capitalism		otr	0			PLEB-1293				AVAILABLE		1	1	0	0	2026-03-31					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Watson, Tara	The border within : the economics of immigration in an age of fear		otr	0			PLEB-1294				AVAILABLE		1	1	0	0	2026-04-01					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Menjívar, Cecilia	The Oxford handbook of migration crises		otr	0			PLEB-1303				ON_LOAN	2026-07-28	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Gilmore, Peter	Irish Presbyterians and the shaping of western Pennsylvania, 1770-1830		otr	0			PLEB-1314				AVAILABLE		1	1	0	0	2026-04-16					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Nhất Hạnh,	Silence : the power of quiet in a world full of noise		otr	0			PLEB-1315				AVAILABLE		1	1	0	0	2026-04-10					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Cherry, John	The Holy Thorn reliquary		otr	0			PLEB-1318				AVAILABLE		1	1	0	0	2026-04-13					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Muybridge, Eadweard	Eadweard Muybridge : the Stanford years, 1872-1882.		otr	0			PLEB-1322				ON_LOAN	2026-08-12	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Mozley, Anita	Mrs. Cameron's photographs from the life." 22 January-10 March 1974.		otr	0			PLEB-1323				ON_LOAN	2026-08-12	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Blight, David	Race and reunion : the Civil War in American memory		otr	0			PLEB-1325				AVAILABLE		1	1	0	0	2026-04-21					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Connors, Michael	Caribbean houses : history, style, and architecture		otr	0			PLEB-1333				AVAILABLE		1	1	0	0	2026-04-28					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Connors, Michael	British West Indies style : Antigua, Jamaica, Barbados, and beyond		otr	0			PLEB-1334				AVAILABLE		1	1	0	0	2026-04-28					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Tavares, Rodrigo	A "Moscouzinha" brasileira : cenários e personagens do cotidiano operário de Santos (1930-1954)		otr	0			PLEB-1337				AVAILABLE		1	1	0	0	2026-04-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Mitchell, Roger	Death in custody : how America ignores the truth and what we can do about it		otr	0			PLEB-1338				AVAILABLE		1	1	0	0	2026-04-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Han, Byung-Chul	Hyperculture : culture and globalization		otr	0			PLEB-1342				AVAILABLE		1	1	0	0	2026-04-28					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Ray Harlow	Māori: A linguistic introduction		otr	0			PLEB-1344				ON_LOAN	2026-08-22	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hecker, Alexandre	Socialismo sociável : história da esquerda democrática em São Paulo, 1945-1965		otr	0			PLEB-1350				AVAILABLE		1	1	0	0	2026-04-30					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			marshall	The Structure and Performance of Euripides' Helen		otr	0			PLEB-1355				ON_LOAN	2026-08-27	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hornschuch, Hieronymus	Hornschuch's Orthotypographia		otr	0			PLEB-1363				ON_LOAN	2026-09-03	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Carpenter, Michael	Foundations of cataloging : a sourcebook		otr	0			PLEB-1369				ON_LOAN	2026-09-03	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Olson, Hope	The power to name : locating the limits of subject representation in libraries		otr	0			PLEB-1370				ON_LOAN	2026-09-03	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Scheiber, Noam	Mutiny : the rise and revolt of the college-educated working class		otr	0			PLEB-1371				AVAILABLE		1	1	0	0	2026-05-19					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Bastedo, Michael	American higher education in the twenty-first century : social, political, and economic challenges		otr	0			PLEB-1373				AVAILABLE		1	1	0	0	2026-05-26					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hamrah, A. S., author. https://id.oclc.org/worldcat/entity/E39PCjFP7djW4J3xHYVW7MKbFq	Algorithm of the night : film writing, 2019-2025 /		otr	0			PLEB-1375				ON_LOAN	2026-09-10	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			I︠U︡zik, Юзик, Юлия. I︠U︡lii︠a︡	Бесланский словарь Beslanskiĭ slovarʹ		otr	0			PLEB-1377				AVAILABLE		1	1	0	0	2026-05-19					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Coward, Noël	Noël Coward on (and in) theatre		otr	0			PLEB-1379				ON_LOAN	2026-09-18	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Berger, Thomas	Paratexts in English printed drama to 1642		otr	0			PLEB-1380				ON_LOAN	2026-09-08	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Crawford, Julie	Marvelous Protestantism : monstrous births in post-Reformation England		otr	0			PLEB-1381				ON_LOAN	2026-09-17	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Atwood, Margaret	The testaments		otr	0			PLEB-1383				ON_LOAN	2026-09-18	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Johnson, Maxwell	The prayers of Sarapion of Thmuis : a literary, liturgical, and theological analysis		otr	0			PLEB-1385				AVAILABLE		1	1	0	0	2026-06-02					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Clear, James	Atomic habits : an easy & proven way to build good habits & break bad ones		otr	0			PLEB-1389				ON_LOAN	2026-09-18	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Meyer, Mary	Probability and mathematical statistics : theory, applications, and practice in R		otr	0			PLEB-1390				ON_LOAN	2026-09-24	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Gilbert, James	Men in the middle : searching for masculinity in the 1950s		otr	0			PLEB-1392				AVAILABLE		1	1	0	0	2026-06-01					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Grant, Adam	Originals : how non-conformists move the world		otr	0			PLEB-1394				ON_LOAN	2026-09-28	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Sturm, Damion	The history and politics of motor racing : lives in the fast lane		otr	0			PLEB-1395				AVAILABLE		1	1	0	0	2026-06-08					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Booss, Bernhelm	Mathematics and war		otr	0			PLEB-1396				ON_LOAN	2026-09-28	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Forman, Paul	National military establishments and the advancement of science and technology : studies in 20th century history		otr	0			PLEB-1397				ON_LOAN	2026-10-05	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Ray, Max	Powerful problem solving : activities for sense making with the mathematical practices		otr	0			PLEB-1399				ON_LOAN	2026-09-25	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Robert Frodeman	The Oxford Handbook of Interdisciplinarity		otr	0			PLEB-1402				ON_LOAN	2026-10-05	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hauhart, Robert	The Routledge handbook on the American Dream		otr	0			PLEB-1403				ON_LOAN	2026-10-07	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hooker, Michael	Leibniz : critical and interpretive essays		otr	0			PLEB-1404				ON_LOAN	2026-10-05	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Proakis, John	Communication systems engineering.		otr	0			PLEB-1408				ON_LOAN	2026-09-28	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Tubbs, Robert	Mathematics in twentieth-century literature and art : content, form, meaning		otr	0			PLEB-1409				ON_LOAN	2026-09-24	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Bartlett, Philip	Bioelectrochemistry : fundamentals, experimental techniques and applications		otr	0			PLEB-1410				ON_LOAN	2026-09-28	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			White, Heather	Books promiscuously read : reading as a way of life		otr	0			PLEB-1411				ON_LOAN	2026-10-02	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Holiday, Ryan	Discipline is destiny : the power of self-control		otr	0			PLEB-1413				ON_LOAN	2026-10-15	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Tailleferre, Germaine	2 pieces pour piano : Larghetto et Valse lente		otr	0			PLEB-1414				ON_LOAN	2026-10-19	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Elizabeth Isele, Michael Hague	The Frog Princess		otr	0			PLEB-1415				AVAILABLE		1	1	0	0	2026-06-25					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Smith, Jeff	Bone		otr	0			PLEB-1416				ON_LOAN	2026-10-14	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Medina, Tony	I am Alfonso Jones		otr	0			PLEB-1417				ON_LOAN	2026-10-14	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Wayne, Marta	Infectious disease : a very short introduction		otr	0			PLEB-1418				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Joseph Williams	Style: Lessons in Clarity & Grace		Book	0			PLEB-1420				ON_LOAN	2026-10-13	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Bernard Silvestris, Translated by Winthrop Wetherbee	The cosmographia		otr	0			PLEB-1421				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Stilwell, Frank	The political economy of inequality		otr	0			PLEB-1422				ON_LOAN	2026-10-15	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Kloppe-Santamaría, Gema	Violence and crime in Latin America : representations and politics		otr	0			PLEB-1424				ON_LOAN	2026-10-08	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Stevenson, Isabelle	The Tony Award : a complete listing of winners and nominees of the American Theatre Wing's Tony Award with a history of the American Theatre Wing		otr	0			PLEB-1425				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Aronson, אהרונסון, שלמה. Shlomo	המלכודת הנאצית ha-Malkodet ha-Natsit		otr	0			PLEB-1426				AVAILABLE		1	1	0	0	2026-07-02					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Jewell, James	Broadway and the Tony awards : the first three decades, 1947-1977		otr	0			PLEB-1427				ON_LOAN	2026-10-07	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Dick, Kirby	The hunting ground : the inside story of sexual assault on American college campuses		otr	0			PLEB-1429				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Alex Kershaw	Patton's Prayer: A True Story of Courage, Faith, and Victory in World War II		otr	0			PLEB-1430				ON_LOAN	2026-10-15	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Bender, Emily	The AI con : how to fight big tech's hype and create the future we want		otr	0			PLEB-1431				ON_LOAN	2026-09-30	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Titze, Ingo	Vocology : the science and practice of voice habilitation		otr	0			PLEB-1432				AVAILABLE		1	1	0	0	2026-06-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hautman, Pete	Mr. Was		otr	0			PLEB-1434				ON_LOAN	2026-10-14	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Chertkoff, Jerome	Don't panic : the psychology of emergency egress and ingress		otr	0			PLEB-1435				AVAILABLE		1	1	0	0	2026-06-24					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Han, Byung-Chul	In the swarm : digital prospects		otr	0			PLEB-1437				ON_LOAN	2026-10-22	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Romberger, Kayla	Publishing as practice		otr	0			PLEB-1439				AVAILABLE		1	1	0	0	2026-07-09					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			LaGumina, Salvatore	The humble and the heroic : wartime Italian Americans		otr	0			PLEB-1441				ON_LOAN	2026-10-22	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Anna Jackson	Japanese textiles in the Victoria and Albert Museum		otr	0			PLEB-1442				ON_LOAN	2026-10-26	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Matthieu Felt	Meanings of Antiquity : myth interpretation in premodern Japan		otr	0			PLEB-1443				ON_LOAN	2026-10-26	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Davis, Timothy	Direct methods for sparse linear systems		otr	0			PLEB-1445				ON_LOAN	2026-10-27	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Pawley, Emily	The nature of the future : agriculture, science, and capitalism in the antebellum North		otr	0			PLEB-1446				AVAILABLE		1	1	0	0	2026-07-09					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Smith, Roger	Cambodia's foreign policy,		otr	0			PLEB-1447				ON_LOAN	2026-09-30	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Scott, Bruce	Case studies in political economy : Japan, 1854-1977		otr	0			PLEB-1448				AVAILABLE		1	1	0	0	2026-07-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Elliot Felix	The Connected College: Leadership Strategies for Student Success		otr	0			PLEB-1449				ON_LOAN	2026-11-02	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Carr, Nicholas	The shallows : what the Internet is doing to our brains		otr	0			PLEB-1450				AVAILABLE		1	1	0	0	2026-07-21					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Jaeggi, Rahel	Progress and regression		otr	0			PLEB-1451				ON_LOAN	2026-10-29	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Chihiro Saka	Datsueba the Clothes Snatcher : The Evolution of a Japanese Folk Deity from Hell Figure to Popular Savior.		otr	0			PLEB-1452				ON_LOAN	2026-10-29	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Apelfeld, אפלפלד, אהרן. Aharon	כפור על הארץ : ספורים Kefor ʻal ha-arets : sipurim		otr	0			PLEB-1453				AVAILABLE		1	1	0	0	2026-07-14					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Kudish, Michael	Where did the tracks go : following railroad grades in the Adirondacks		otr	0			PLEB-1455				ON_LOAN	2026-11-03	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Adorf, Philipp	How the South was won and the nation lost : the roots and repercussions of the Republican Party's Southernization and Evangelicalization.		otr	0			PLEB-1456				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Stewart, Terence	The GATT Uruguay Round A Negotiating History (1986-1994)		otr	0			PLEB-1457				AVAILABLE		1	1	0	0	2026-07-15					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Leibniz, Gottfried	The Leibniz-De Volder correspondence : with selections from the correspondence between Leibniz and Johann Bernoulli		otr	0			PLEB-1458				ON_LOAN	2026-11-05	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Timothy Ferriss	Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers		otr	0			PLEB-1459				ON_LOAN	2026-11-05	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Ryan Holiday	The daily Stoic : 366 meditations on wisdom, perseverance, and the art of living		otr	0			PLEB-1460				ON_LOAN	2026-11-05	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Anderson, Mark	The rights of nature and the testimony of things : literature and environmental ethics from Latin America		otr	0			PLEB-1461				ON_LOAN	2026-11-10	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Broyard, Anatole	Men, women, and other anticlimaxes		otr	0			PLEB-1462				ON_LOAN	2026-11-30	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Warner, John	More than words : how to think about writing in the age of AI		otr	0			PLEB-1463				ON_LOAN	2026-11-13	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Kleon, Austin	Keep going : 10 ways to stay creative in good times and bad		otr	0			PLEB-1464				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Kleon, Austin	Steal like an artist : 10 things nobody told you about being creative		otr	0			PLEB-1465				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			B. Dixon, S.B. Weed	Minerals in Soil Environments		otr	0			PLEB-1466				AVAILABLE		1	1	0	0	2026-07-27					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Ildikó Csepregi	Incubation in early Byzantium :. the formation of Christian incubation cults and miracle collections		otr	0			PLEB-1467				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Roitblat, H	Algorithms are not enough : creating general artificial intelligence		otr	0			PLEB-1469				ON_LOAN	2026-09-30	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Lawi, Yusufu	History of diseases and healing in Africa : proceedings of a workshop held at the University of Dar es Salaam, 20th December, 2003		otr	0			PLEB-1471				ON_LOAN	2026-11-25	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Lawi, Yusufu	The human exploitation of local environmental variations on the Mbulu highlands, Northern Tanzania, 1920s-1950s		otr	0			PLEB-1472				ON_LOAN	2026-11-25	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Widgren, Mats	Islands of intensive agriculture in Eastern Africa : past & present		otr	0			PLEB-1473				ON_LOAN	2026-11-25	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Bayo, Tambo	Historia ya Wairaq na Wabarbaig		otr	0			PLEB-1474				ON_LOAN	2026-11-25	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Nordbustad, Frøydis	Iraqw grammar : an analytical study of the Iraqw language		otr	0			PLEB-1475				ON_LOAN	2026-11-25	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Berger, Paul	Iraqw texts		otr	0			PLEB-1476				ON_LOAN	2026-11-25	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Kleon, Austin	Keep going : 10 ways to stay creative in good times and bad		otr	0			PLEB-1477				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Levy, Michelle	The Broadview introduction to book history		otr	0			PLEB-1479				ON_LOAN	2026-11-06	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Honneth, Axel	The Poverty of Our Freedom : Essays 2012 - 2019.		otr	0			PLEB-1480				AVAILABLE		0	0	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Kirsch, Adam	The revolt against humanity : imagining a future without us		otr	0			PLEB-1481				AVAILABLE		1	1	0	0	2026-07-21					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Iain Murray	The Socialist Temptation		otr	0			PLEB-1482				ON_LOAN	2026-11-13	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Ben-Dov, בן־דוב, נתז, Nitza	ייצוגים : מציאות, חיקוי ודמיון ־ עיונים ביקורתיים Representations : reality, imitation and imagination - critical studies Yitsugim : metsiuʼt, ḥiḳui ṿe-dimyon - ʻiyunim biḳortiyim		otr	0			PLEB-1483				AVAILABLE		1	1	0	0	2026-07-22					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Cockett, Richard	Vienna : how the city of ideas created the modern world		otr	0			PLEB-1485				ON_LOAN	2026-11-13	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Frank T Coulson et all	The Oxford handbook of Latin palaeography		otr	0			PLEB-1486				ON_LOAN	2026-11-30	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Matthews David, Alison	Fashion victims : the dangers of dress past and present		otr	0			PLEB-1487				ON_LOAN	2026-09-30	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Levy, Michelle	The Broadview reader in book history		otr	0			PLEB-1488				ON_LOAN	2026-11-13	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Enriquez, Mariana	Our share of night : a novel		otr	0			PLEB-1489				ON_LOAN	2026-11-24	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Patel, Zarina	Alibhai Mulla Jeevanjee		otr	0			PLEB-1490				AVAILABLE		1	1	0	0	2026-07-29					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Daumas, Jean-Claude	La révolution matérielle : une histoire de la consommation : France, XIXe-XXIe siècle		otr	0			PLEB-1491				ON_LOAN	2026-11-30	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Geoffrey Miller	Mate: Becoming the Man Women Want		otr	0			PLEB-1492				ON_LOAN	2026-11-20	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Blakley, Christopher	Empire of brutality : enslaved people and animals in the British Atlantic world		otr	0			PLEB-1493				ON_LOAN	2026-12-02	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Koehler, Peter	The life of Philippe Fermin : nature, medicine and law in Suriname and the Netherlands		otr	0			PLEB-1494				ON_LOAN	2026-11-23	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hazareesingh, Sudhir	Black Spartacus : the epic life of Toussaint Louverture		otr	0			PLEB-1495				ON_LOAN	2026-11-23	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Matthaei, George; E.M.T. Jones; Leo Young	Microwave filters, impedance-matching networks, and coupling structures		otr	0			PLEB-1496				ON_LOAN	2026-11-24	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Abusch, אבוש, דורית. Dorit	קול שני Ḳol sheni		otr	0			PLEB-1497				AVAILABLE		1	1	0	0	2026-08-03					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Abusch, אבוש, דורית, Dorit	היורד ha-Yored		otr	0			PLEB-1498				AVAILABLE		1	1	0	0	2026-08-03					otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Jennifer Moon	A Handbook of Reflective and Experiential Learning Theory and Practice		otr	0			PLEB-1499				ON_LOAN	2026-11-30	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Mitford, Jessica	Kind and usual punishment : the prison business		otr	0			PLEB-1500				ON_LOAN	2026-11-20	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Tsai, Lily	Substandard Medical Care in U.S. Prisons : Improvement through Civil Liability Actions.		otr	0			PLEB-1501				ON_LOAN	2026-11-20	1	1	0	0						otr	
PBU	PBUB	Circulation Desk - EZBorrow		CIRC_MANAGED			Hausner-Raveh, האוזנר-רוה, תמי. Tami	כשאייכמן נכנס אלינו הביתה		otr	0			PLEB-1503				AVAILABLE		1	1	0	0	2026-08-03					otr	
